step=458490, D_t=15.731966, c_t=3.094081, e_P=0.787061, e_R=0.421266, e_P_bar=4.510713, e_R_bar=3.334276
step=6772034, D_t=84.973155, c_t=3.094157, e_P=0.191746, e_R=0.181824, e_P_bar=3.046987, e_R_bar=12.675259
step=6773669, D_t=33.772753, c_t=3.253323, e_P=0.321029, e_R=0.091531, e_P_bar=5.263391, e_R_bar=6.312069
step=6776302, D_t=64.521435, c_t=3.037910, e_P=1.102174, e_R=0.357443, e_P_bar=9.455353, e_R_bar=6.295965
step=6778385, D_t=93.266044, c_t=3.636264, e_P=0.822027, e_R=0.558258, e_P_bar=6.344667, e_R_bar=12.094515
step=6781160, D_t=51.642707, c_t=3.461248, e_P=0.279850, e_R=0.402459, e_P_bar=2.931757, e_R_bar=9.730890
step=6786073, D_t=163.435528, c_t=3.827911, e_P=1.033800, e_R=0.209902, e_P_bar=17.145526, e_R_bar=5.736026
step=6791486, D_t=27.432126, c_t=3.159160, e_P=0.407271, e_R=0.130661, e_P_bar=5.470064, e_R_bar=4.994262
step=6798042, D_t=277.567404, c_t=5.499429, e_P=0.993151, e_R=0.251005, e_P_bar=18.565804, e_R_bar=14.506748
step=6799054, D_t=91.616389, c_t=3.181324, e_P=0.580200, e_R=0.182104, e_P_bar=7.982462, e_R_bar=10.932204
step=6800381, D_t=53.416939, c_t=3.194392, e_P=1.039902, e_R=0.161058, e_P_bar=9.835275, e_R_bar=3.178245
step=6802154, D_t=10.118174, c_t=3.048347, e_P=0.502577, e_R=0.239987, e_P_bar=3.336840, e_R_bar=3.016926
step=6813509, D_t=176.006120, c_t=3.889143, e_P=1.397561, e_R=0.041824, e_P_bar=18.761163, e_R_bar=0.176051
step=6815428, D_t=113.199396, c_t=4.071551, e_P=1.607087, e_R=0.168108, e_P_bar=14.821684, e_R_bar=2.591619
step=6816521, D_t=154.605267, c_t=3.116414, e_P=1.499673, e_R=0.102843, e_P_bar=17.559605, e_R_bar=0.933179
step=6817560, D_t=94.346113, c_t=3.622555, e_P=0.727241, e_R=0.315237, e_P_bar=7.009156, e_R_bar=11.813719
step=6819156, D_t=32.079950, c_t=3.248222, e_P=0.537264, e_R=0.154935, e_P_bar=6.139549, e_R_bar=5.144496
step=6820179, D_t=52.791228, c_t=3.050474, e_P=0.458509, e_R=0.317436, e_P_bar=5.322366, e_R_bar=8.789475
step=6823180, D_t=24.492780, c_t=3.121846, e_P=0.576196, e_R=0.126021, e_P_bar=6.109109, e_R_bar=3.415311
step=6827088, D_t=58.897638, c_t=3.317008, e_P=0.721273, e_R=0.305105, e_P_bar=7.475284, e_R_bar=7.868634
step=6828154, D_t=25.624643, c_t=3.113366, e_P=0.408278, e_R=0.007751, e_P_bar=7.158861, e_R_bar=-0.621174
step=6833930, D_t=109.553295, c_t=3.447733, e_P=0.616653, e_R=0.374505, e_P_bar=6.962634, e_R_bar=13.062477
step=6841487, D_t=223.705101, c_t=4.351929, e_P=1.679279, e_R=0.133166, e_P_bar=20.961313, e_R_bar=2.834355
step=6847499, D_t=86.607977, c_t=3.589836, e_P=0.585615, e_R=0.451154, e_P_bar=5.205534, e_R_bar=12.087943
step=6849267, D_t=33.711463, c_t=3.149686, e_P=0.380862, e_R=0.299552, e_P_bar=3.029390, e_R_bar=7.631888
step=6856870, D_t=98.111659, c_t=3.135956, e_P=1.157231, e_R=0.001278, e_P_bar=14.007973, e_R_bar=-1.094991
step=6861127, D_t=38.237270, c_t=3.000005, e_P=0.727343, e_R=0.082569, e_P_bar=8.439257, e_R_bar=2.292046
step=6863148, D_t=21.033187, c_t=3.156682, e_P=0.347866, e_R=0.243243, e_P_bar=2.193126, e_R_bar=6.103816
step=6864469, D_t=17.301311, c_t=3.028002, e_P=0.414270, e_R=0.109645, e_P_bar=4.920968, e_R_bar=3.222840
step=6869538, D_t=107.461501, c_t=3.272007, e_P=0.336380, e_R=0.428144, e_P_bar=2.507270, e_R_bar=14.444258
step=6876193, D_t=308.778044, c_t=4.536971, e_P=0.579939, e_R=0.536170, e_P_bar=7.167237, e_R_bar=23.794680
step=6880601, D_t=43.006514, c_t=3.008844, e_P=0.651336, e_R=0.067025, e_P_bar=9.018651, e_R_bar=2.162630
step=6888040, D_t=88.104761, c_t=3.437328, e_P=0.322371, e_R=0.317483, e_P_bar=3.140679, e_R_bar=12.897506
step=6889111, D_t=61.252864, c_t=3.025054, e_P=1.265118, e_R=0.308813, e_P_bar=9.738473, e_R_bar=5.260027
step=6894127, D_t=26.259347, c_t=3.024929, e_P=0.309883, e_R=0.232145, e_P_bar=2.565999, e_R_bar=6.777488
step=6903738, D_t=98.580698, c_t=3.452871, e_P=0.467916, e_R=0.323149, e_P_bar=5.955794, e_R_bar=12.715735
step=6908495, D_t=139.062918, c_t=3.953446, e_P=0.338356, e_R=0.413106, e_P_bar=3.359117, e_R_bar=16.335304
step=6912364, D_t=64.582560, c_t=3.195961, e_P=0.534260, e_R=0.265055, e_P_bar=5.376737, e_R_bar=10.012783
step=6916634, D_t=21.403433, c_t=3.053798, e_P=0.294218, e_R=0.196948, e_P_bar=2.549728, e_R_bar=6.025426
step=6920735, D_t=70.672375, c_t=3.233245, e_P=0.708866, e_R=0.260796, e_P_bar=7.656792, e_R_bar=9.094960
step=6928776, D_t=45.008516, c_t=3.262956, e_P=0.858959, e_R=0.038963, e_P_bar=9.485216, e_R_bar=0.218431
step=6933245, D_t=65.396434, c_t=3.538485, e_P=0.967584, e_R=0.445639, e_P_bar=8.467650, e_R_bar=7.687117
step=6935700, D_t=53.890317, c_t=3.102182, e_P=0.397650, e_R=0.498336, e_P_bar=2.783058, e_R_bar=10.001761
step=6939758, D_t=84.218147, c_t=3.315285, e_P=0.217712, e_R=0.462598, e_P_bar=1.564899, e_R_bar=12.883609
step=6948045, D_t=12.398834, c_t=3.052967, e_P=0.591733, e_R=0.038977, e_P_bar=4.978970, e_R_bar=0.086735
step=6953653, D_t=260.345349, c_t=3.561070, e_P=1.922781, e_R=0.231132, e_P_bar=21.909032, e_R_bar=6.378482
step=6957033, D_t=24.512916, c_t=3.031425, e_P=0.336791, e_R=0.114607, e_P_bar=5.172800, e_R_bar=4.718896
step=6965034, D_t=110.233835, c_t=3.370678, e_P=1.036946, e_R=0.070767, e_P_bar=14.804578, e_R_bar=1.136719
step=6969035, D_t=88.498319, c_t=3.358849, e_P=0.516219, e_R=0.422264, e_P_bar=6.295751, e_R_bar=11.720075
step=6982035, D_t=23.939931, c_t=3.074452, e_P=0.175416, e_R=0.152155, e_P_bar=2.210641, e_R_bar=6.556899
step=6984027, D_t=77.910675, c_t=3.575713, e_P=0.329062, e_R=0.162464, e_P_bar=5.254494, e_R_bar=11.323058
step=6993539, D_t=220.380895, c_t=3.710640, e_P=1.585994, e_R=0.039202, e_P_bar=20.980778, e_R_bar=0.754158
step=6994719, D_t=31.317170, c_t=3.217187, e_P=0.227014, e_R=0.146633, e_P_bar=2.445243, e_R_bar=7.526960
step=6998028, D_t=132.018396, c_t=3.854913, e_P=0.946563, e_R=0.180200, e_P_bar=14.500430, e_R_bar=7.333097
step=6999965, D_t=444.821896, c_t=7.020382, e_P=0.833109, e_R=0.598265, e_P_bar=11.463783, e_R_bar=27.535894
step=7002022, D_t=45.199766, c_t=3.135044, e_P=0.526399, e_R=0.002495, e_P_bar=9.507867, e_R_bar=-0.837100
step=7004303, D_t=122.619647, c_t=3.229648, e_P=1.052996, e_R=0.194462, e_P_bar=13.744421, e_R_bar=7.505343
step=7007065, D_t=11.274115, c_t=3.053788, e_P=0.581047, e_R=0.002796, e_P_bar=4.748498, e_R_bar=-0.707004
step=7008863, D_t=131.579798, c_t=3.900389, e_P=0.569118, e_R=0.655027, e_P_bar=5.547382, e_R_bar=15.244217
step=7019278, D_t=166.233529, c_t=3.667798, e_P=1.100289, e_R=0.181112, e_P_bar=17.407467, e_R_bar=5.426522
step=7020659, D_t=173.196888, c_t=3.350182, e_P=1.913285, e_R=0.235156, e_P_bar=18.051263, e_R_bar=4.532735
step=7026969, D_t=41.012225, c_t=3.325812, e_P=0.114404, e_R=0.147162, e_P_bar=1.043060, e_R_bar=8.996470
step=7029063, D_t=25.861056, c_t=3.198366, e_P=0.395982, e_R=0.048096, e_P_bar=6.643572, e_R_bar=2.754099
step=7034974, D_t=98.707606, c_t=3.407799, e_P=0.202734, e_R=0.248454, e_P_bar=2.658987, e_R_bar=13.796558
step=7038068, D_t=85.358877, c_t=3.574430, e_P=0.543468, e_R=0.269226, e_P_bar=7.377639, e_R_bar=10.783701
step=7042051, D_t=107.712821, c_t=3.078158, e_P=0.709300, e_R=0.043304, e_P_bar=14.464680, e_R_bar=2.489715
step=7043966, D_t=20.787991, c_t=3.047983, e_P=0.321218, e_R=0.069413, e_P_bar=5.211466, e_R_bar=3.796921
step=7048928, D_t=367.295957, c_t=3.850225, e_P=1.405501, e_R=0.068113, e_P_bar=26.852013, e_R_bar=3.682567
step=7051871, D_t=242.205025, c_t=3.680586, e_P=0.984173, e_R=0.115698, e_P_bar=21.223810, e_R_bar=5.827516
step=7055140, D_t=208.851201, c_t=3.408024, e_P=0.898052, e_R=0.180281, e_P_bar=16.257690, e_R_bar=12.385069
step=7058080, D_t=232.140798, c_t=4.149778, e_P=0.727215, e_R=0.202229, e_P_bar=14.213463, e_R_bar=16.194415
step=7060032, D_t=32.003257, c_t=3.172329, e_P=0.099072, e_R=0.118565, e_P_bar=0.846887, e_R_bar=7.955457
step=7061761, D_t=48.602988, c_t=3.199844, e_P=0.412164, e_R=0.115499, e_P_bar=6.726238, e_R_bar=7.208585
step=7065799, D_t=50.862664, c_t=3.417165, e_P=0.505163, e_R=0.022006, e_P_bar=10.061301, e_R_bar=0.703950
step=7067686, D_t=143.735071, c_t=4.304514, e_P=0.406773, e_R=0.317690, e_P_bar=5.434966, e_R_bar=16.060239
step=7070828, D_t=388.887097, c_t=4.342119, e_P=1.496832, e_R=0.165599, e_P_bar=26.624997, e_R_bar=8.299623
step=7075804, D_t=11.127645, c_t=3.029246, e_P=0.392245, e_R=0.113391, e_P_bar=3.940055, e_R_bar=2.594466
step=7078777, D_t=213.332097, c_t=4.515688, e_P=1.212860, e_R=0.378786, e_P_bar=16.084371, e_R_bar=12.959830
step=7079952, D_t=88.733892, c_t=3.802848, e_P=0.377047, e_R=0.267431, e_P_bar=5.087323, e_R_bar=12.312064
step=7081839, D_t=246.926119, c_t=3.307893, e_P=1.468605, e_R=0.835388, e_P_bar=14.948435, e_R_bar=16.443738
step=7084941, D_t=62.885770, c_t=3.411478, e_P=0.508590, e_R=0.072702, e_P_bar=10.623358, e_R_bar=3.593857
step=7086905, D_t=454.474788, c_t=4.803638, e_P=1.430701, e_R=0.247064, e_P_bar=25.291776, e_R_bar=16.409620
step=7088569, D_t=85.567077, c_t=3.405741, e_P=1.288069, e_R=0.073634, e_P_bar=13.033793, e_R_bar=1.119992
step=7093113, D_t=25.637159, c_t=3.094843, e_P=0.464455, e_R=0.213930, e_P_bar=4.911689, e_R_bar=5.210530
step=7099546, D_t=174.810738, c_t=3.548063, e_P=1.126385, e_R=0.108714, e_P_bar=18.450596, e_R_bar=3.032654
step=7102570, D_t=23.602989, c_t=3.080444, e_P=0.613504, e_R=0.229681, e_P_bar=4.857308, e_R_bar=4.859274
step=7106256, D_t=7.281952, c_t=3.015838, e_P=0.302414, e_R=0.205100, e_P_bar=2.233944, e_R_bar=3.094091
step=7110570, D_t=12.009370, c_t=3.020831, e_P=0.107356, e_R=0.112561, e_P_bar=1.238363, e_R_bar=4.741856
step=7115199, D_t=62.708269, c_t=3.356477, e_P=0.127661, e_R=0.136242, e_P_bar=2.010192, e_R_bar=11.017062
step=7116786, D_t=115.837806, c_t=3.140214, e_P=0.840650, e_R=0.131311, e_P_bar=13.017374, e_R_bar=7.888192
step=7118081, D_t=185.662275, c_t=3.210079, e_P=0.672247, e_R=0.394922, e_P_bar=6.747113, e_R_bar=18.049959
step=7124008, D_t=20.100301, c_t=3.093515, e_P=0.223797, e_R=0.075569, e_P_bar=3.810154, e_R_bar=5.067872
step=7128488, D_t=289.482925, c_t=4.130339, e_P=0.924612, e_R=0.101423, e_P_bar=22.709105, e_R_bar=7.953766
step=7131387, D_t=93.232100, c_t=3.572012, e_P=1.172927, e_R=0.480551, e_P_bar=9.985492, e_R_bar=9.314191
step=7136589, D_t=56.974390, c_t=3.367201, e_P=0.310403, e_R=0.331214, e_P_bar=3.490595, e_R_bar=10.087841
step=7160045, D_t=198.255093, c_t=3.053613, e_P=0.974190, e_R=0.170398, e_P_bar=18.503176, e_R_bar=7.358169
step=7163011, D_t=103.140744, c_t=3.646589, e_P=0.208155, e_R=0.179352, e_P_bar=4.298817, e_R_bar=13.704075
step=7164127, D_t=7.818821, c_t=3.013990, e_P=0.103111, e_R=0.068477, e_P_bar=0.842683, e_R_bar=3.863616
step=7166211, D_t=13.899004, c_t=3.020799, e_P=0.266363, e_R=0.007613, e_P_bar=5.272382, e_R_bar=-0.468038
step=7169040, D_t=56.807978, c_t=3.384253, e_P=0.479744, e_R=0.031273, e_P_bar=10.506454, e_R_bar=1.797328
step=7174054, D_t=33.807930, c_t=3.114861, e_P=0.296953, e_R=0.126024, e_P_bar=5.082236, e_R_bar=6.464266
step=7179021, D_t=13.987957, c_t=3.079305, e_P=0.205909, e_R=0.032510, e_P_bar=4.821066, e_R_bar=2.175601
step=7181834, D_t=72.121515, c_t=3.447369, e_P=0.370899, e_R=0.107547, e_P_bar=8.334602, e_R_bar=8.647395
step=7185055, D_t=82.108741, c_t=3.450120, e_P=0.361017, e_R=0.150963, e_P_bar=7.301156, e_R_bar=10.531410
step=7190002, D_t=284.885167, c_t=3.944997, e_P=0.354389, e_R=0.221312, e_P_bar=8.981667, e_R_bar=22.115605
step=7197032, D_t=25.347246, c_t=3.121001, e_P=0.309853, e_R=0.041250, e_P_bar=6.788018, e_R_bar=2.148792
step=7201027, D_t=126.810035, c_t=3.288761, e_P=0.636822, e_R=0.018388, e_P_bar=15.913457, e_R_bar=0.618022
step=7202488, D_t=186.783748, c_t=3.663310, e_P=0.842856, e_R=0.019795, e_P_bar=19.314644, e_R_bar=0.715564
step=7205067, D_t=22.626436, c_t=3.111305, e_P=0.338387, e_R=0.008011, e_P_bar=6.727025, e_R_bar=-0.447706
step=7208040, D_t=11.465566, c_t=3.009335, e_P=0.090311, e_R=0.069715, e_P_bar=0.792254, e_R_bar=4.722654
step=7210459, D_t=12.762285, c_t=3.013450, e_P=0.109172, e_R=0.088177, e_P_bar=0.934903, e_R_bar=4.964930
step=7211633, D_t=294.429357, c_t=3.270907, e_P=1.430615, e_R=0.078578, e_P_bar=23.838123, e_R_bar=4.539007
step=7214085, D_t=16.968180, c_t=3.027078, e_P=0.204137, e_R=0.111829, e_P_bar=2.277382, e_R_bar=5.361892
step=7216040, D_t=166.019624, c_t=3.721302, e_P=0.527535, e_R=0.260549, e_P_bar=8.367169, e_R_bar=16.187333
step=7220022, D_t=58.815358, c_t=3.299082, e_P=0.166950, e_R=0.155755, e_P_bar=3.082465, e_R_bar=10.398515
step=7224020, D_t=95.925276, c_t=3.836118, e_P=0.261177, e_R=0.158508, e_P_bar=5.583154, e_R_bar=12.675920
step=7226027, D_t=44.659694, c_t=3.227852, e_P=0.416420, e_R=0.094231, e_P_bar=7.505850, e_R_bar=5.742961
step=7231829, D_t=110.554355, c_t=3.720548, e_P=0.566259, e_R=0.707731, e_P_bar=5.823161, e_R_bar=13.682087
step=7234761, D_t=156.497671, c_t=3.348546, e_P=0.750076, e_R=0.805425, e_P_bar=7.540991, e_R_bar=16.004024
step=7244042, D_t=127.475349, c_t=3.411632, e_P=0.788373, e_R=0.053956, e_P_bar=15.851109, e_R_bar=1.921730
step=7246016, D_t=114.400063, c_t=3.661703, e_P=0.328807, e_R=0.195682, e_P_bar=6.454291, e_R_bar=13.679995
step=7249017, D_t=40.064271, c_t=3.043181, e_P=0.373884, e_R=0.076793, e_P_bar=7.265168, e_R_bar=5.229328
step=7253029, D_t=58.620749, c_t=3.188133, e_P=0.388166, e_R=0.071208, e_P_bar=9.291697, e_R_bar=5.559304
step=7255042, D_t=271.424882, c_t=4.132464, e_P=0.874454, e_R=0.134742, e_P_bar=20.758973, e_R_bar=10.578979
step=7261039, D_t=49.222450, c_t=3.106023, e_P=0.256072, e_R=0.097424, e_P_bar=5.355412, e_R_bar=8.352513
step=7263058, D_t=324.783379, c_t=4.797362, e_P=1.200137, e_R=0.121169, e_P_bar=23.765236, e_R_bar=9.207622
step=7268035, D_t=29.550911, c_t=3.216255, e_P=0.051781, e_R=0.090065, e_P_bar=0.265037, e_R_bar=7.683201
step=7270017, D_t=14.981610, c_t=3.015803, e_P=0.072463, e_R=0.065258, e_P_bar=0.621668, e_R_bar=5.438451
step=7271870, D_t=539.458772, c_t=5.646689, e_P=1.491285, e_R=0.038775, e_P_bar=32.757747, e_R_bar=2.418168
step=7275823, D_t=300.968278, c_t=3.052267, e_P=1.496544, e_R=0.064954, e_P_bar=24.482241, e_R_bar=1.598883
step=7283803, D_t=132.202539, c_t=3.244289, e_P=0.830564, e_R=0.037706, e_P_bar=16.201883, e_R_bar=1.379877
step=7285176, D_t=160.327143, c_t=4.152903, e_P=0.789102, e_R=0.434907, e_P_bar=8.745540, e_R_bar=15.625934
step=7290859, D_t=112.561386, c_t=3.876190, e_P=1.470102, e_R=0.124546, e_P_bar=14.899771, e_R_bar=1.766239
step=7292105, D_t=79.292266, c_t=3.178785, e_P=1.103640, e_R=0.418093, e_P_bar=11.102295, e_R_bar=5.943363
step=7295077, D_t=421.404905, c_t=5.756323, e_P=1.711840, e_R=0.562035, e_P_bar=25.620587, e_R_bar=13.652667
step=7298004, D_t=143.594815, c_t=3.243144, e_P=0.184270, e_R=0.205810, e_P_bar=3.425557, e_R_bar=16.596843
step=7300013, D_t=184.032836, c_t=4.440523, e_P=0.866628, e_R=0.103243, e_P_bar=17.284650, e_R_bar=8.325055
step=7303009, D_t=83.848622, c_t=3.225237, e_P=0.479918, e_R=0.112385, e_P_bar=9.371307, e_R_bar=8.937329
step=7304071, D_t=56.628809, c_t=3.052025, e_P=0.153380, e_R=0.193371, e_P_bar=2.073100, e_R_bar=10.438385
step=7305225, D_t=55.233181, c_t=3.034510, e_P=0.980595, e_R=0.155291, e_P_bar=10.066953, e_R_bar=3.020400
step=7308701, D_t=66.797685, c_t=3.295047, e_P=0.317706, e_R=0.141413, e_P_bar=6.613860, e_R_bar=9.479041
step=7316092, D_t=66.161696, c_t=3.438342, e_P=0.471585, e_R=0.264515, e_P_bar=7.031865, e_R_bar=9.103640
step=7320416, D_t=34.972239, c_t=3.060194, e_P=0.659847, e_R=0.083604, e_P_bar=8.016601, e_R_bar=2.382978
step=7326024, D_t=13.256593, c_t=3.035207, e_P=0.245582, e_R=0.048437, e_P_bar=4.284432, e_R_bar=2.856017
step=7327825, D_t=44.061262, c_t=3.215525, e_P=0.278361, e_R=0.107723, e_P_bar=4.546425, e_R_bar=8.212950
step=7334020, D_t=160.591163, c_t=3.515468, e_P=0.933005, e_R=0.014185, e_P_bar=17.921454, e_R_bar=0.061808
step=7349023, D_t=20.816284, c_t=3.044308, e_P=0.099485, e_R=0.123026, e_P_bar=1.185562, e_R_bar=6.342477
step=7352007, D_t=110.624228, c_t=3.105692, e_P=0.695967, e_R=0.012117, e_P_bar=14.874423, e_R_bar=-0.079160
step=7355649, D_t=136.252983, c_t=4.235027, e_P=0.378426, e_R=0.175278, e_P_bar=8.234604, e_R_bar=14.307245
step=7357615, D_t=60.320195, c_t=3.214899, e_P=0.336086, e_R=0.410670, e_P_bar=2.498029, e_R_bar=10.695805
step=7364494, D_t=45.173885, c_t=3.295050, e_P=0.329553, e_R=0.167864, e_P_bar=4.903115, e_R_bar=8.142925
step=7386047, D_t=96.308077, c_t=3.776130, e_P=0.786714, e_R=0.076910, e_P_bar=13.645041, e_R_bar=2.535552
step=7390475, D_t=28.315923, c_t=3.182144, e_P=0.150205, e_R=0.111354, e_P_bar=3.025550, e_R_bar=6.890421
step=7394065, D_t=12.270460, c_t=3.014544, e_P=0.213342, e_R=0.062697, e_P_bar=3.081561, e_R_bar=3.878775
step=7397043, D_t=310.728945, c_t=5.945095, e_P=0.891863, e_R=0.197821, e_P_bar=18.245212, e_R_bar=16.987353
step=7402258, D_t=922.672187, c_t=10.169331, e_P=1.364418, e_R=0.232276, e_P_bar=38.061538, e_R_bar=19.916418
step=7411024, D_t=178.643055, c_t=3.996809, e_P=0.657287, e_R=0.547147, e_P_bar=7.334530, e_R_bar=17.420987
step=7414027, D_t=26.016384, c_t=3.093090, e_P=0.436742, e_R=0.090710, e_P_bar=5.898502, e_R_bar=4.152161
step=7422285, D_t=558.838649, c_t=6.786396, e_P=1.490412, e_R=0.134272, e_P_bar=32.713841, e_R_bar=6.890711
step=7432399, D_t=42.322594, c_t=3.196061, e_P=0.517518, e_R=0.007179, e_P_bar=9.200282, e_R_bar=-0.415509
step=7434039, D_t=31.783582, c_t=3.016532, e_P=0.368366, e_R=0.045976, e_P_bar=7.353325, e_R_bar=3.081523
step=7436031, D_t=28.206627, c_t=3.034718, e_P=0.200007, e_R=0.081663, e_P_bar=3.615975, e_R_bar=6.583159
step=7439030, D_t=462.948018, c_t=6.322698, e_P=0.916437, e_R=0.192367, e_P_bar=23.706475, e_R_bar=19.076139
step=7443595, D_t=151.822924, c_t=3.600722, e_P=0.621589, e_R=0.096287, e_P_bar=15.904246, e_R_bar=7.120450
step=7447002, D_t=288.621963, c_t=3.135728, e_P=0.269898, e_R=0.248503, e_P_bar=5.146537, e_R_bar=23.468214
step=7449749, D_t=112.267424, c_t=3.326490, e_P=0.543508, e_R=0.072158, e_P_bar=13.823698, e_R_bar=5.782753
step=7465467, D_t=63.928987, c_t=3.025927, e_P=0.347702, e_R=0.206061, e_P_bar=5.246182, e_R_bar=10.016763
step=7470044, D_t=51.617284, c_t=3.276361, e_P=0.425273, e_R=0.144271, e_P_bar=6.115399, e_R_bar=8.113967
step=7472745, D_t=317.425620, c_t=3.290732, e_P=1.474221, e_R=0.217172, e_P_bar=23.103065, e_R_bar=10.054830
step=7482019, D_t=41.936824, c_t=3.211792, e_P=0.578674, e_R=0.090857, e_P_bar=8.598089, e_R_bar=3.153809
step=7485027, D_t=157.450449, c_t=3.923329, e_P=0.656528, e_R=0.091608, e_P_bar=16.463239, e_R_bar=6.622888
step=7487032, D_t=140.136435, c_t=3.535160, e_P=0.738554, e_R=0.007013, e_P_bar=16.741352, e_R_bar=-0.413279
step=7489285, D_t=154.416454, c_t=4.461222, e_P=0.767372, e_R=0.027894, e_P_bar=17.499568, e_R_bar=1.611843
step=7494640, D_t=478.177225, c_t=5.421565, e_P=1.478182, e_R=0.156863, e_P_bar=29.877875, e_R_bar=7.979164
step=7500070, D_t=191.847162, c_t=3.417680, e_P=1.333041, e_R=0.007968, e_P_bar=19.588117, e_R_bar=-0.293322
step=7506107, D_t=395.445041, c_t=5.839631, e_P=1.397744, e_R=0.141261, e_P_bar=26.540967, e_R_bar=9.298773
step=7509014, D_t=46.217506, c_t=3.060348, e_P=0.309051, e_R=0.105357, e_P_bar=5.499374, e_R_bar=7.886184
step=7511009, D_t=298.563397, c_t=5.099599, e_P=0.449594, e_R=0.226223, e_P_bar=10.556193, e_R_bar=22.038457
step=7515043, D_t=45.397737, c_t=3.157343, e_P=0.552317, e_R=0.010291, e_P_bar=9.528666, e_R_bar=-0.152779
step=7517921, D_t=198.627053, c_t=3.824932, e_P=1.285066, e_R=0.151403, e_P_bar=18.711441, e_R_bar=6.865572
step=7520019, D_t=39.320142, c_t=3.156864, e_P=0.187263, e_R=0.107120, e_P_bar=3.120497, e_R_bar=8.300770
step=7522073, D_t=105.648479, c_t=3.439039, e_P=0.682975, e_R=0.123749, e_P_bar=12.323560, e_R_bar=7.708880
step=7524023, D_t=210.421349, c_t=3.109199, e_P=0.428617, e_R=0.417052, e_P_bar=4.834348, e_R_bar=19.936694
step=7525054, D_t=142.585851, c_t=4.001918, e_P=0.686499, e_R=0.284929, e_P_bar=9.279413, e_R_bar=14.109011
step=7530800, D_t=25.532020, c_t=3.077009, e_P=0.232409, e_R=0.165800, e_P_bar=2.444673, e_R_bar=6.714731
step=7554173, D_t=113.198797, c_t=3.820282, e_P=1.064492, e_R=0.182387, e_P_bar=13.968702, e_R_bar=5.592223
step=7559717, D_t=122.831145, c_t=3.263454, e_P=0.714574, e_R=0.844937, e_P_bar=4.443295, e_R_bar=15.030616
step=7568177, D_t=119.976380, c_t=3.346083, e_P=0.728204, e_R=0.577570, e_P_bar=6.281111, e_R_bar=14.159816
step=7588370, D_t=117.753112, c_t=3.780765, e_P=0.354761, e_R=0.461639, e_P_bar=3.525416, e_R_bar=14.935785
step=7595924, D_t=33.490798, c_t=3.187393, e_P=0.344784, e_R=0.218586, e_P_bar=4.000350, e_R_bar=7.139943
step=7599073, D_t=328.783193, c_t=5.413695, e_P=1.123777, e_R=0.532639, e_P_bar=13.691258, e_R_bar=21.682155
step=7601096, D_t=274.212106, c_t=3.369776, e_P=1.450894, e_R=0.261929, e_P_bar=19.737121, e_R_bar=12.604374
step=7607299, D_t=309.668659, c_t=3.660212, e_P=1.167994, e_R=0.197324, e_P_bar=21.952635, e_R_bar=11.722591
step=7609681, D_t=36.237201, c_t=3.072432, e_P=0.634807, e_R=0.491757, e_P_bar=3.676555, e_R_bar=7.678369
step=7611087, D_t=208.965706, c_t=3.254489, e_P=1.605164, e_R=0.327727, e_P_bar=19.031524, e_R_bar=7.465422
step=7612497, D_t=185.302811, c_t=3.028449, e_P=0.818515, e_R=0.194348, e_P_bar=16.462933, e_R_bar=9.978851
step=7614520, D_t=430.394992, c_t=5.809107, e_P=1.297184, e_R=0.194611, e_P_bar=24.919412, e_R_bar=15.485893
step=7631762, D_t=111.404231, c_t=3.135504, e_P=0.516567, e_R=0.619269, e_P_bar=5.176648, e_R_bar=14.000385
step=7637089, D_t=302.705843, c_t=5.810777, e_P=1.416029, e_R=0.353791, e_P_bar=20.268025, e_R_bar=13.950586
step=7638259, D_t=65.536312, c_t=3.452913, e_P=0.942366, e_R=0.326102, e_P_bar=8.455153, e_R_bar=7.719004
step=7644668, D_t=41.314739, c_t=3.090290, e_P=0.210875, e_R=0.208398, e_P_bar=4.010078, e_R_bar=8.157742
step=7648121, D_t=288.322165, c_t=3.152997, e_P=1.317740, e_R=0.245407, e_P_bar=20.843831, e_R_bar=11.923885
step=7652761, D_t=50.965279, c_t=3.122126, e_P=0.874373, e_R=0.113389, e_P_bar=9.605387, e_R_bar=3.109196
step=7661061, D_t=29.729451, c_t=3.058047, e_P=0.363926, e_R=0.008693, e_P_bar=7.710960, e_R_bar=-0.251190
step=7663038, D_t=28.463200, c_t=3.153667, e_P=0.191841, e_R=0.080051, e_P_bar=3.746231, e_R_bar=6.549210
step=7665036, D_t=31.234554, c_t=3.053287, e_P=0.324510, e_R=0.051824, e_P_bar=7.031372, e_R_bar=3.609559
step=7667019, D_t=29.776978, c_t=3.076345, e_P=0.171032, e_R=0.104416, e_P_bar=2.245654, e_R_bar=7.383156
step=7670013, D_t=68.975284, c_t=3.126494, e_P=0.537318, e_R=0.009455, e_P_bar=11.745236, e_R_bar=-0.268620
step=7672025, D_t=16.881331, c_t=3.097066, e_P=0.174286, e_R=0.066578, e_P_bar=3.307222, e_R_bar=4.777546
step=7674605, D_t=47.769055, c_t=3.331386, e_P=0.377556, e_R=0.040727, e_P_bar=9.336345, e_R_bar=2.893230
step=7677006, D_t=69.397045, c_t=3.118247, e_P=0.292966, e_R=0.106881, e_P_bar=6.467423, e_R_bar=9.847159
